compra_venta,cantidad,precio,ofertada_casada
C,30.0,35.01,O
C,30.0,35.01,O
C,30.0,35.01,O
C,30.0,35.01,O
C,10.2,34.70,O
C,10.0,34.68,O
C,10.0,34.18,O
C,50.0,34.01,O
C,10.0,33.68,O
C,16.3,33.21,O
C,10.0,33.18,O
C,1.3,32.73,O
C,43.4,32.67,O
C,6.6,32.67,O
C,16.3,32.21,O
C,0.1,32.18,O
C,11.4,32.00,O
C,0.1,31.68,O
C,50.0,31.51,O
C,0.1,31.18,O
C,1.3,30.73,O
C,0.1,30.68,O
C,0.1,30.18,O
C,115.0,30.05,O
C,7.5,30.00,O
C,7.0,30.00,O
C,0.1,30.00,O
C,0.1,30.00,O
C,4.3,30.00,O
C,35.0,30.00,O
C,30.0,29.99,O
C,115.0,29.95,O
C,353.0,29.87,O
C,115.0,29.85,O
C,115.0,29.75,O
C,1.3,29.73,O
C,0.1,29.68,O
C,0.1,29.18,O
C,87.0,29.10,O
C,207.0,29.09,O
C,9.8,29.00,O
C,0.1,28.68,O
C,16.2,28.21,O
C,0.1,28.18,O
C,138.0,28.07,O
C,3.0,28.02,O
C,13.0,28.02,O
C,138.0,27.87,O
C,0.1,27.68,O
C,87.0,27.60,O
C,138.0,27.57,O
C,40.0,27.49,O
C,353.0,27.37,O
C,138.0,27.37,O
C,16.4,27.21,O
C,0.1,27.18,O
C,138.0,27.07,O
C,190.0,26.87,O
C,0.1,26.68,O
C,75.0,26.50,O
C,190.0,26.37,O
C,75.0,26.25,O
C,16.4,26.21,O
C,0.1,26.18,O
C,7.4,26.00,O
C,190.0,25.87,O
C,78.0,25.57,O
C,205.0,25.37,O
C,18.0,25.25,O
C,72.0,25.07,O
C,7.5,25.00,O
C,205.0,24.87,O
C,72.0,24.67,O
C,205.0,24.37,O
C,70.0,24.30,O
C,18.0,24.00,O
C,138.0,23.37,O
C,70.0,23.30,O
C,12.2,23.03,O
C,23.2,23.03,O
C,3.0,23.02,O
C,13.0,23.02,O
C,4.9,23.00,O
C,126.5,22.25,O
C,126.5,20.25,O
C,18.0,19.07,O
C,68.0,18.97,O
C,18.0,18.87,O
C,18.0,18.57,O
C,2.0,18.02,O
C,14.0,18.02,O
C,115.0,16.07,O
C,38.3,15.17,O
C,11.7,15.17,O
C,14.4,15.00,O
C,17.0,13.67,O
C,23.9,13.67,O
C,11.6,13.67,O
C,48.8,12.17,O
C,37.4,10.67,O
C,11.3,10.67,O
C,7.0,10.00,O
C,0.1,10.00,O
C,86.0,10.00,O
C,90.0,9.25,O
C,53.5,9.20,O
C,7.0,5.00,O
C,49.7,3.00,O
C,39.7,2.50,O
C,90.0,2.25,O
C,52.0,2.13,O
C,100.0,2.10,O
C,47.7,2.00,O
C,0.1,2.00,O
C,200.0,1.97,O
C,91.5,1.75,O
C,55.7,1.50,O
C,70.0,1.50,O
C,91.5,1.25,O
C,52.0,1.13,O
C,70.0,1.10,O
C,55.6,1.00,O
C,20.9,1.00,O
C,0.1,1.00,O
C,50.0,1.00,O
C,0.1,1.00,O
C,90.0,0.50,O
C,53.0,0.20,O
C,53.0,0.10,O
C,5.0,0.01,O
C,101.0,0,O
C,3.5,0,O
C,150.0,0,O
C,1.0,0,O
C,4.0,0,O
C,1.0,0,O
C,3312.2,0,O
C,20.0,0,O
C,20.0,0,O
C,20.0,0,O
C,5005.6,0,O
V,75.3,0,O
V,1.3,0,O
V,5.8,0,O
V,16.8,0,O
V,5.9,0,O
V,5.8,0,O
V,2.7,0,O
V,16.8,0,O
V,5.9,0,O
V,3.8,0,O
V,4.0,0,O
V,1.3,0,O
V,0.5,0,O
V,0.3,0,O
V,45.2,0,O
V,3.1,0,O
V,1.4,0,O
V,0.8,0,O
V,39.5,0,O
V,0.1,0,O
V,0.6,0,O
V,0.6,0,O
V,0.3,0,O
V,1.0,0,O
V,5.0,0,O
V,25.0,0,O
V,0.2,0,O
V,0.1,0,O
V,5.9,0,O
V,1.0,0,O
V,9.3,0,O
V,13.9,0,O
V,1.9,0,O
V,1.6,0,O
V,1.9,0,O
V,0.5,0,O
V,24.9,0,O
V,7.0,0,O
V,5.9,0,O
V,0.9,0,O
V,40.0,0,O
V,4.5,0,O
V,84.2,0,O
V,1.0,0,O
V,2.2,0,O
V,5.0,0,O
V,175.0,0,O
V,162.0,0,O
V,11.0,0,O
V,11.2,0,O
V,10.4,0,O
V,6.7,0,O
V,1.0,0,O
V,0.3,0,O
V,0.2,0,O
V,0.5,0,O
V,9.8,0,O
V,5.0,0,O
V,2.7,0,O
V,1.3,0,O
V,1.2,0,O
V,7.5,0,O
V,6.7,0,O
V,8.4,0,O
V,5.8,0,O
V,7.5,0,O
V,16.3,0,O
V,0.9,0,O
V,7.4,0,O
V,3.7,0,O
V,5.0,0,O
V,0.5,0,O
V,4.2,0,O
V,5.0,0,O
V,2.2,0,O
V,3.7,0,O
V,4.4,0,O
V,0.3,0,O
V,249.2,0,O
V,1.2,0,O
V,4.9,0,O
V,0.4,0,O
V,7.6,0,O
V,1.2,0,O
V,2.9,0,O
V,0.6,0,O
V,57.8,0,O
V,1.3,0,O
V,2.7,0,O
V,26.4,0,O
V,4.0,0,O
V,98.1,0,O
V,6.1,0,O
V,0.6,0,O
V,1.1,0,O
V,170.8,0,O
V,12.2,0,O
V,3.4,0,O
V,3.6,0,O
V,19.4,0,O
V,0.9,0,O
V,0.4,0,O
V,63.0,0,O
V,24.7,0,O
V,0.3,0,O
V,13.5,0,O
V,9.0,0,O
V,24.7,0,O
V,24.9,0,O
V,0.8,0,O
V,13.0,0,O
V,7.6,0,O
V,0.6,0,O
V,1.2,0,O
V,37.0,0,O
V,41.1,0,O
V,77.3,0,O
V,42.0,0,O
V,2.4,0,O
V,0.9,0,O
V,2.3,0,O
V,8.6,0,O
V,0.1,0,O
V,0.1,0,O
V,12.1,0,O
V,2.2,0,O
V,2.5,0,O
V,38.9,0,O
V,2.8,0,O
V,1.5,0,O
V,20.0,0,O
V,2.4,0,O
V,2.7,0,O
V,0.1,0,O
V,0.6,0,O
V,1.5,0,O
V,32.0,0,O
V,2.2,0,O
V,15.4,0,O
V,6.7,0,O
V,15.0,0,O
V,0.9,0,O
V,4.6,0,O
V,13.9,0,O
V,1.2,0,O
V,1.3,0,O
V,13.9,0,O
V,8.3,0,O
V,0.1,0,O
V,0.3,0,O
V,12.4,0,O
V,4.0,0,O
V,17.1,0,O
V,109.8,0,O
V,20.1,0,O
V,6.5,0,O
V,117.1,0,O
V,49.0,0,O
V,7.9,0,O
V,1.4,0,O
V,6.0,0,O
V,0.2,0,O
V,0.3,0,O
V,17.1,0,O
V,38.6,0,O
V,6.3,0,O
V,0.1,0,O
V,3.5,0,O
V,0.1,0,O
V,0.9,0,O
V,16.8,0,O
V,229.1,0,O
V,0.3,0,O
V,1.6,0,O
V,0.2,0,O
V,3.8,0,O
V,0.5,0,O
V,6.0,0,O
V,0.4,0,O
V,2.4,0,O
V,0.3,0,O
V,4.4,0,O
V,0.4,0,O
V,3.5,0,O
V,1.5,0,O
V,16.5,0,O
V,1.5,0,O
V,2.8,0,O
V,16.4,0,O
V,0.1,0,O
V,28.9,0,O
V,16.3,0,O
V,23.9,0,O
V,6.7,0,O
V,7.3,0,O
V,7.1,0,O
V,10.5,0,O
V,0.2,0,O
V,2.5,0,O
V,0.3,0,O
V,0.3,0,O
V,22.4,0,O
V,76.3,0,O
V,34.6,0,O
V,44.2,0,O
V,10.7,0,O
V,13.5,0,O
V,36.2,0,O
V,60.9,0,O
V,0.5,0,O
V,120.4,0,O
V,467.0,0,O
V,4.3,0,O
V,19.4,0,O
V,4.9,0,O
V,27.2,0,O
V,5.0,0,O
V,1.4,0,O
V,0.3,0,O
V,8.0,0,O
V,0.4,0,O
V,1.9,0,O
V,1.2,0,O
V,0.1,0,O
V,0.1,0,O
V,0.5,0,O
V,11.5,0,O
V,2.4,0,O
V,0.3,0,O
V,0.8,0,O
V,0.2,0,O
V,1.4,0,O
V,0.2,0,O
V,1.0,0,O
V,0.3,0,O
V,3.6,0,O
V,18.7,0,O
V,0.2,0,O
V,1.7,0,O
V,0.1,0,O
V,0.3,0,O
V,66.6,0,O
V,8.3,0,O
V,11.1,0,O
V,11.0,0,O
V,12.8,0,O
V,9.0,0,O
V,2.5,0,O
V,19.4,0,O
V,23.3,0,O
V,7.5,0,O
V,6.6,0,O
V,23.6,0,O
V,0.1,0,O
V,15.0,0,O
V,29.7,0,O
V,39.7,0,O
V,50.0,0,O
V,85.8,0,O
V,8.5,0,O
V,31.7,0,O
V,27.6,0,O
V,1.3,0,O
V,2.0,0,O
V,111.1,0,O
V,27.1,0,O
V,6.9,0,O
V,0.6,0,O
V,13.5,0,O
V,134.9,0,O
V,2.2,0,O
V,2.3,0,O
V,19.0,0,O
V,22.9,0,O
V,17.9,0,O
V,45.9,0,O
V,1.3,0,O
V,7.9,0,O
V,1.3,0,O
V,23.0,0,O
V,15.9,0,O
V,0.8,0,O
V,28.8,0,O
V,7.8,0,O
V,1.5,0,O
V,15.3,0,O
V,26.6,0,O
V,6.9,0,O
V,26.7,0,O
V,33.9,0,O
V,33.3,0,O
V,32.9,0,O
V,33.0,0,O
V,1.4,0,O
V,12.3,0,O
V,10.0,0,O
V,7.4,0,O
V,12.0,0,O
V,10.5,0,O
V,29.9,0,O
V,3.3,0,O
V,2.6,0,O
V,0.7,0,O
V,20.7,0,O
V,6.7,0,O
V,21.0,0,O
V,2.9,0,O
V,3.2,0,O
V,0.3,0,O
V,1.5,0,O
V,43.7,0,O
V,70.2,0,O
V,19.2,0,O
V,0.2,0,O
V,2.9,0,O
V,161.6,0,O
V,20.1,0,O
V,19.9,0,O
V,1.5,0,O
V,26.1,0,O
V,8.9,0,O
V,28.0,0,O
V,18.7,0,O
V,13.0,0,O
V,1.7,0,O
V,149.7,0,O
V,0.8,0,O
V,171.0,0,O
V,293.0,0,O
V,171.0,0,O
V,180.0,0,O
V,180.0,0,O
V,180.0,0,O
V,161.0,0,O
V,170.0,0,O
V,161.0,0,O
V,170.0,0,O
V,170.0,0,O
V,150.0,0,O
V,157.0,0,O
V,135.0,0,O
V,112.0,0,O
V,252.0,0,O
V,68.1,0,O
V,0.1,0,O
V,0.4,0,O
V,0.2,0,O
V,6.5,0,O
V,40.3,0,O
V,6.3,0,O
V,113.7,0,O
V,0.5,0,O
V,34.0,0,O
V,300.0,0,O
V,10.0,0,O
V,46.0,0,O
V,55.8,0,O
V,0.9,0,O
V,7.6,0,O
V,2.4,0,O
V,17.7,0,O
V,0.8,0,O
V,1.1,0,O
V,26.7,0,O
V,14.8,0,O
V,1.1,0,O
V,5.9,0,O
V,3.3,0,O
V,358.5,0,O
V,6.3,0,O
V,6.3,0,O
V,1.7,0,O
V,5.0,0,O
V,41.1,0,O
V,44.0,0,O
V,11.9,0,O
V,9.5,0,O
V,32.0,0,O
V,28.8,0,O
V,0.1,0,O
V,9.1,0,O
V,5.4,0,O
V,1.8,0,O
V,30.0,0,O
V,7.1,0,O
V,2.0,0,O
V,9.4,0,O
V,13.8,0,O
V,30.7,0,O
V,6.9,0,O
V,6.8,0,O
V,0.2,0,O
V,10.4,0,O
V,21.3,0,O
V,21.6,0,O
V,10.4,0,O
V,24.1,0,O
V,2.1,0,O
V,0.1,0,O
V,0.2,0,O
V,118.1,0,O
V,1.7,0,O
V,0.1,0,O
V,14.2,0,O
V,3.2,0,O
V,2.4,0,O
V,80.5,0,O
V,14.2,0,O
V,7.0,0,O
V,14.0,0,O
V,39.3,0,O
V,14.4,0,O
V,10.7,0,O
V,14.2,0,O
V,28.9,0,O
V,276.4,0,O
V,31.7,0,O
V,24.1,0,O
V,27.7,0,O
V,24.9,0,O
V,30.3,0,O
V,31.5,0,O
V,29.8,0,O
V,31.5,0,O
V,30.6,0,O
V,31.5,0,O
V,31.7,0,O
V,31.8,0,O
V,31.8,0,O
V,31.8,0,O
V,0.6,0,O
V,22.9,0,O
V,23.5,0,O
V,26.1,0,O
V,26.8,0,O
V,35.7,0,O
V,2.0,0,O
V,138.7,0,O
V,2.9,0,O
V,2.3,0,O
V,1.3,0,O
V,2.0,0,O
V,1.1,0,O
V,5.7,0,O
V,0.4,0,O
V,0.4,0,O
V,0.8,0,O
V,1.0,0,O
V,12.9,0,O
V,3.7,0,O
V,2.9,0,O
V,1.4,0,O
V,17.6,0,O
V,1.0,0,O
V,0.8,0,O
V,2.1,0,O
V,2.4,0,O
V,1.0,0,O
V,0.9,0,O
V,0.4,0,O
V,2.4,0,O
V,10.7,0,O
V,2.9,0,O
V,1.0,0,O
V,3.1,0,O
V,0.7,0,O
V,6.2,0,O
V,1.7,0,O
V,1.9,0,O
V,1.4,0,O
V,0.5,0,O
V,0.3,0,O
V,3.5,0,O
V,0.1,0,O
V,9.0,0,O
V,4.9,0,O
V,1.0,0,O
V,2.0,0,O
V,3.9,0,O
V,28.1,0,O
V,0.4,0,O
V,0.5,0,O
V,3.5,0,O
V,1.8,0,O
V,3.5,0,O
V,4.6,0,O
V,2.3,0,O
V,0.4,0,O
V,0.7,0,O
V,12.8,0,O
V,3.1,0,O
V,2.0,0,O
V,7.2,0,O
V,9.5,0,O
V,4.5,0,O
V,4.9,0,O
V,14.5,0,O
V,8.3,0,O
V,48.0,0,O
V,40.0,0,O
V,47.0,0,O
V,5.8,0,O
V,1.2,0,O
V,5.3,0,O
V,0.9,0,O
V,0.9,0,O
V,0.9,0,O
V,0.1,0,O
V,40.0,0,O
V,14.1,0,O
V,1.1,0,O
V,67.5,0,O
V,36.6,0,O
V,25.0,0,O
V,13.2,0,O
V,9.5,0,O
V,1.0,0,O
V,4.8,0,O
V,2.2,0,O
V,31.9,0,O
V,0.5,0,O
V,3.2,0,O
V,1.3,0,O
V,0.5,0,O
V,2.9,0,O
V,87.0,0,O
V,2.4,0,O
V,13.3,0,O
V,1.0,0,O
V,1.6,0,O
V,9.0,0,O
V,48.6,0,O
V,50.0,0,O
V,35.0,0,O
V,1.5,0,O
V,11.5,0,O
V,21.3,0,O
V,4.0,0,O
V,23.5,0,O
V,8.8,0,O
V,10.0,0,O
V,45.0,0,O
V,19.1,0,O
V,3.6,0,O
V,42.0,0,O
V,45.0,0,O
V,19.6,0,O
V,16.0,0,O
V,17.2,0,O
V,20.0,0,O
V,13.9,0,O
V,45.5,0,O
V,43.6,0,O
V,18.0,0,O
V,45.6,0,O
V,30.0,0,O
V,18.2,0,O
V,1.0,0,O
V,2.1,0,O
V,3.9,0,O
V,7.5,0,O
V,9.8,0,O
V,4.9,0,O
V,2.2,0,O
V,14.3,0,O
V,3.6,0,O
V,25.9,0,O
V,9.0,0,O
V,5.0,0,O
V,7.4,0,O
V,9.8,0,O
V,4.2,0,O
V,6.7,0,O
V,950.2,0,O
V,31.7,0,O
V,45.7,0,O
V,117.7,0,O
V,307.7,0,O
V,682.1,0,O
V,677.8,0,O
V,1058.0,0,O
V,986.7,0,O
V,74.0,0,O
V,120.6,0,O
V,165.0,0,O
V,151.0,0,O
V,143.0,0,O
V,153.4,0,O
V,154.5,0,O
V,141.3,0,O
V,312.9,0,O
V,130.0,0,O
V,225.0,0,O
V,35.1,0,O
V,0.7,0,O
V,2.2,0,O
V,80.2,0,O
V,39.4,0,O
V,98.0,0,O
V,0.1,0,O
V,1.6,0,O
V,0.8,0,O
V,178.3,0,O
V,21.9,0,O
V,7.9,0,O
V,5.1,0,O
V,12.0,0,O
V,15.8,0,O
V,0.2,0,O
V,14.7,0,O
V,1.0,0,O
V,25.6,0,O
V,0.4,0,O
V,19.2,0,O
V,24.5,0,O
V,24.8,0,O
V,11.0,0,O
V,21.2,0,O
V,22.3,0,O
V,2.1,0,O
V,4.7,0,O
V,6.0,0,O
V,8.3,0,O
V,4.4,0,O
V,1.5,0,O
V,29.0,0,O
V,0.4,0,O
V,4.2,0,O
V,5.0,0,O
V,1.8,0,O
V,3.9,0,O
V,4.1,0,O
V,6.1,0,O
V,3.1,0,O
V,314.7,0,O
V,5.2,0,O
V,4.4,0,O
V,4.4,0,O
V,4.2,0,O
V,4.3,0,O
V,4.6,0,O
V,4.3,0,O
V,4.3,0,O
V,6.1,0,O
V,6.1,0,O
V,6.1,0,O
V,6.6,0,O
V,6.1,0,O
V,6.0,0,O
V,4.9,0,O
V,5.7,0,O
V,42.8,0,O
V,8.8,0,O
V,8.3,0,O
V,8.4,0,O
V,0.1,0,O
V,1.0,0,O
V,0.1,0,O
V,0.1,0,O
V,1.2,0,O
V,12.2,0,O
V,0.3,0,O
V,0.2,0,O
V,4.8,0,O
V,31.9,0,O
V,3.4,0,O
V,19.5,0,O
V,8.1,0,O
V,0.1,0,O
V,1.4,0,O
V,0.4,0,O
V,2.5,0,O
V,4.4,0,O
V,2.9,0,O
V,30.6,0,O
V,10.0,0,O
V,10.1,0,O
V,7.3,0,O
V,28.7,0,O
V,5.5,0,O
V,9.7,0,O
V,24.5,0,O
V,7.1,0,O
V,0.7,0,O
V,15.3,0,O
V,25.1,0,O
V,15.3,0,O
V,27.7,0,O
V,20.3,0,O
V,16.6,0,O
V,21.0,0,O
V,20.3,0,O
V,25.9,0,O
V,21.0,0,O
V,0.9,0,O
V,11.6,0,O
V,0.1,0,O
V,0.2,0,O
V,1.9,0,O
V,0.1,0,O
V,7.5,0,O
V,8.5,0,O
V,0.1,0,O
V,0.4,0,O
V,3.2,0,O
V,640.0,0,O
V,4.8,0,O
V,21.2,0,O
V,0.3,0,O
